gene	p-value	logFC	ci.hi	ci.lo	fdr
SAT2	0.588369836732415	0.0683337586047318	0.291852917914343	-0.15518540070488	0.882031604680662
ANP32E	0.590020916415219	-0.106562287414065	0.204395010789312	-0.417519585617441	0.882038555829382
BIRC2	0.590508797751498	-0.182201832543594	0.272011433223601	-0.636415098310788	0.882038555829382
DNAJC3	0.590815861437317	0.112432043545381	0.320005529757907	-0.0951414426671455	0.882038555829382
ITSN2	0.588872986107471	-0.155968817529287	0.179589385618706	-0.49152702067728	0.882038555829382
RNF145	0.590720209733852	-0.000334554354419092	0.271798619888765	-0.272467728597603	0.882038555829382
RTRAF	0.589538684313907	0.169597426227963	0.513574482405002	-0.174379629949076	0.882038555829382
TPM4	0.589181075953195	0.18172787141305	0.497289612896742	-0.133833870070643	0.882038555829382
NCOA4	0.591287156192659	0.152642196218635	0.396711643529575	-0.0914272510923044	0.882221367558251
PPIE	0.591639156982713	0.123360223839288	0.324919647454691	-0.0781991997761155	0.882226077835661
NCOA7	0.593134384334408	0.131777769647138	0.389406044167565	-0.125850504873289	0.883934506765892
CORO1A	0.593924862137475	-0.0590628873801218	0.354893380337412	-0.473019155097655	0.884070615859726
TPI1	0.593801926088531	-0.130250838586274	0.232335072793982	-0.49283674996653	0.884070615859726
RIF1	0.594324205301106	-0.0749415055299253	0.301440202771923	-0.451323213831774	0.884144656003821
ATP5PD	0.595137222504112	-0.172828971982749	0.262978613119781	-0.608636557085278	0.884516620781301
KIAA0040	0.595334808822357	0.125536923897293	0.323486632775735	-0.0724127849811486	0.884516620781301
POLR2J	0.596322988703882	-0.12844216896759	0.204150516128901	-0.461034854064081	0.884516620781301
SELENOF	0.596259827638005	-0.148222744487474	0.240331232290137	-0.536776721265085	0.884516620781301
VPS35	0.595905912671565	-0.105741307408263	0.199940651176245	-0.41142326599277	0.884516620781301
IAH1	0.597093277723833	0.084192567847156	0.318163309938627	-0.149778174244315	0.884621499334256
PITPNC1	0.596878735586735	0.121535962742393	0.329278131842143	-0.0862062063573564	0.884621499334256
NCKAP1L	0.597926495570341	-0.140399279735155	0.180837808081321	-0.46163636755163	0.885337299354445
EIF3H	0.598596730284851	-0.0568273718042511	0.34220965012694	-0.455864393735442	0.885811077174013
AIMP1	0.600499037723718	0.109141397224686	0.367838566281608	-0.149555771832235	0.886096273960819
COX17	0.602293196891517	-0.168918870940977	0.228607853059349	-0.566445594941303	0.886096273960819
CPNE3	0.600911212099393	-0.112421351826555	0.172754138226554	-0.397596841879665	0.886096273960819
EIF4G1	0.601087119760971	-0.0838938302520367	0.308119906689798	-0.475907567193872	0.886096273960819
ITGB2	0.601367549585575	-0.165563686953429	0.35410951146864	-0.685236885375498	0.886096273960819
NDUFA2	0.600044516804185	-0.172640601876776	0.195905798835287	-0.541187002588838	0.886096273960819
PTK2B	0.60218061780515	0.138157774945593	0.391545883624292	-0.115230333733106	0.886096273960819
SAMD9L	0.602036414849057	0.23904217027002	0.789980888084543	-0.311896547544502	0.886096273960819
SRA1	0.600843098631193	0.106440232869847	0.396815256938251	-0.183934791198558	0.886096273960819
TTC14	0.601249432221484	-0.0179613750775745	0.277988044363418	-0.313910794518567	0.886096273960819
PARP12	0.603346510856025	0.144907649199205	0.444553683816495	-0.154738385418086	0.886614367202143
USP34	0.602996377370764	0.132039002898158	0.378710538372072	-0.114632532575756	0.886614367202143
CYTH1	0.604342858391437	0.0162179440158862	0.40035254491846	-0.367916656886688	0.887047642990102
PIK3AP1	0.604261920493692	0.168656035356391	0.468764139448172	-0.13145206873539	0.887047642990102
CDC42SE2	0.607927760233512	-0.186241839137238	0.216936849765077	-0.589420528039553	0.887672809255515
DCAF7	0.606953438242349	-0.0457205005119046	0.297975238594322	-0.389416239618131	0.887672809255515
DHPS	0.60727573428877	0.0729665667600344	0.304299071296789	-0.15836593777672	0.887672809255515
KRTCAP2	0.605833540708049	0.103671299526671	0.438953780711757	-0.231611181658415	0.887672809255515
NIPBL	0.606450599222037	0.186437840753611	0.513256503009159	-0.140380821501936	0.887672809255515
NSFL1C	0.605939184297401	0.0544435133492735	0.335120131643028	-0.226233104944481	0.887672809255515
SNRPD3	0.607431729444349	-0.168193578753509	0.214139118827918	-0.550526276334936	0.887672809255515
TMEM126B	0.607612700310231	-0.106282268639176	0.236021971731816	-0.448586509010168	0.887672809255515
TUBA1B	0.605414725121417	-0.198022840684707	0.250393872555357	-0.646439553924771	0.887672809255515
ACADVL	0.609055615209661	0.0276224009039631	0.315468606424624	-0.260223804616698	0.887781931334429
CD55	0.608510996239047	0.159784126279435	0.452097851292621	-0.13252959873375	0.887781931334429
SEC13	0.60892313999675	0.134203259157728	0.356053196062804	-0.0876466777473473	0.887781931334429
DPM2	0.60954645611655	0.0991498769915188	0.322697748015459	-0.124397994032421	0.88783362587201
VDAC1	0.60979320211138	-0.159512595462068	0.19770486524259	-0.516730056166726	0.88783362587201
AGGF1	0.611096491001874	-0.15928712531767	0.242266330632568	-0.560840581267908	0.889219232303647
PKM	0.611494944560389	0.099241760263358	0.592018244276374	-0.393534723749658	0.889287357557921
NCAM1	0.611953721037999	-0.132931690920316	0.182098974676028	-0.44796235651666	0.889443080750057
DCP2	0.615621233520287	-0.0485864015362632	0.290763773744377	-0.387936576816903	0.890169296496745
EIF2S1	0.615348097603064	0.0189051615505069	0.334322664406309	-0.296512341305296	0.890169296496745
HNRNPL	0.613132311715507	0.115896962391282	0.309936320840987	-0.0781423960584223	0.890169296496745
IGBP1	0.614849543182333	0.134682844176566	0.371761562840726	-0.102395874487594	0.890169296496745
IL27RA	0.614347189298853	0.127178427296886	0.388463311518508	-0.134106456924737	0.890169296496745
LMO4	0.61492687449515	0.172827498759342	0.485078444141149	-0.139423446622464	0.890169296496745
PCGF5	0.61370171174995	0.16648653567785	0.522541557437067	-0.189568486081367	0.890169296496745
SPATA13	0.614673007123072	-0.0925281264626301	0.212070855825436	-0.397127108750697	0.890169296496745
TTC17	0.614304514250201	-0.151884270847875	0.210927605351494	-0.514696147047244	0.890169296496745
CD52	0.616575749662705	0.0246793003234278	0.518557493326802	-0.469198892679946	0.890784592407941
SARS	0.616751214435075	0.13237138168301	0.379875945159662	-0.115133181793643	0.890784592407941
ARL6IP6	0.618865079127694	-0.0215079884705771	0.308824152692817	-0.351840129633971	0.892817903658836
TIMM17A	0.618739896536811	0.0656157719081252	0.319896218308214	-0.188664674491964	0.892817903658836
ANXA1	0.620090328711572	-0.179434091681705	0.363951968460031	-0.722820151823442	0.893057198924581
DYNC1H1	0.620085461437812	-0.0309836444486478	0.261849782991146	-0.323817071888442	0.893057198924581
SEMA4D	0.620017895789418	0.181265572708248	0.516764028599099	-0.154232883182604	0.893057198924581
CD37	0.622360554204968	0.188085484228545	0.61561739838399	-0.2394464299269	0.893609690606345
CDV3	0.622483284366308	-0.116580696892361	0.179501748754187	-0.412663142538908	0.893609690606345
DENND2D	0.621681533923642	0.109692756779758	0.501251838889862	-0.281866325330346	0.893609690606345
PSAP	0.622594019315294	-0.114200117710558	0.244769384162151	-0.473169619583267	0.893609690606345
RSRC2	0.621296923355231	-0.144543302418768	0.183491096159856	-0.472577700997392	0.893609690606345
VPS13C	0.6219898730127	-0.154572051934885	0.186292793528739	-0.49543689739851	0.893609690606345
ASB8	0.62358065601936	0.0973709015240028	0.321647792294889	-0.126905989246884	0.893771952649891
GTF2I	0.623767297915009	0.138112710657671	0.431438914384802	-0.15521349306946	0.893771952649891
ZFP36L1	0.623498670199537	-0.142841395781636	0.365836527487293	-0.651519319050565	0.893771952649891
MMADHC	0.627942305912585	0.174873983452243	0.493761090150963	-0.144013123246476	0.899244672510152
FKBP5	0.631142083542478	-0.145867039856816	0.265136032749153	-0.556870112462785	0.900708010703478
LPIN2	0.630751670249335	0.190285045860301	0.55056039073515	-0.169990299014548	0.900708010703478
METTL9	0.629865466936293	0.102346354306202	0.358694456814933	-0.154001748202529	0.900708010703478
NEDD8	0.631457217468275	-0.00659286803591819	0.410901307004472	-0.424087043076309	0.900708010703478
PLD3	0.63094797969159	0.112568118404875	0.311872608676936	-0.0867363718671868	0.900708010703478
SMARCA5	0.631153768814172	-0.144733894037682	0.23313260528679	-0.522600393362154	0.900708010703478
U2SURP	0.629781047437376	0.15937285819221	0.444271741446064	-0.125526025061643	0.900708010703478
CHCHD10	0.634041176160261	0.0536060527793683	0.348284825991641	-0.241072720432904	0.903883954063867
AKNA	0.639573941615902	0.135249337109441	0.47752210564529	-0.207023431426407	0.905083571668918
CGGBP1	0.640820062112754	-0.117600148299861	0.265107333949865	-0.500307630549587	0.905083571668918
GON4L	0.638613543314518	0.0483400025667861	0.294084604217489	-0.197404599083916	0.905083571668918
GPATCH8	0.640693600905244	0.12925470790271	0.36772898029591	-0.109219564490489	0.905083571668918
IGFLR1	0.639210154593139	0.147012459492349	0.450382362951297	-0.156357443966599	0.905083571668918
ITM2C	0.637301080646149	0.00539180088765612	0.351355511201512	-0.3405719094262	0.905083571668918
LAMTOR5	0.640208031546362	-0.175293147626242	0.252578823310502	-0.603165118562986	0.905083571668918
MAP1LC3B	0.635869978003892	0.11148607152779	0.44447239487109	-0.22150025181551	0.905083571668918
NCK1	0.640966657516422	0.103995925644834	0.302526087087765	-0.0945342357980973	0.905083571668918
PRPF6	0.638530033132841	0.0210602385099264	0.36788703886591	-0.325766561846057	0.905083571668918
RABGAP1L	0.638942701169208	0.16087833717675	0.559118335073076	-0.237361660719575	0.905083571668918
RELA	0.639496826745709	0.0951251715160587	0.377239861951203	-0.186989518919085	0.905083571668918
TMPO	0.637708934154308	0.145825279190877	0.41182352655713	-0.120172968175377	0.905083571668918
TRIM38	0.638114151601247	0.0822470684618028	0.411702071169077	-0.247207934245472	0.905083571668918
TSEN15	0.637299269546295	-0.0692701685383662	0.242056960814499	-0.380597297891231	0.905083571668918
WDR1	0.640917221160081	0.162623452997459	0.538342774868343	-0.213095868873425	0.905083571668918
YWHAZ	0.639378043324411	0.0747212044590133	0.423806908574494	-0.274364499656468	0.905083571668918
LAMTOR1	0.64195324848637	0.136981547491335	0.459503825764269	-0.185540730781598	0.905970851239972
EMC6	0.643308854536007	-0.133595442924605	0.195083004641305	-0.462273890490516	0.906366625694464
RPL28	0.642689700777874	0.109971356602523	0.335164636648073	-0.115221923443026	0.906366625694464
RPS12	0.643078456068586	-0.152230084231302	0.159603709169346	-0.464063877631951	0.906366625694464
TBC1D1	0.644215519560682	0.141846819060582	0.391340438435086	-0.107646800313921	0.90713866869096
CEBPZ	0.646828116636798	-0.0116369556035124	0.286606540516322	-0.309880451723346	0.907281368260933
GNB2	0.646536448972822	0.204192190682591	0.592588589798179	-0.184204208432997	0.907281368260933
HNRNPR	0.64675376759545	-0.129066892539719	0.221887531978524	-0.480021317057963	0.907281368260933
MOB4	0.645057494041172	0.109110352471534	0.301948339807618	-0.0837276348645495	0.907281368260933
NUCKS1	0.645774913566736	-0.156670168519866	0.222411725009691	-0.535752062049424	0.907281368260933
OLA1	0.646331322206467	-0.0795392946046231	0.247284631873517	-0.406363221082763	0.907281368260933
VMP1	0.645633321061756	-0.111487242369429	0.208348459795948	-0.431322944534807	0.907281368260933
BEX4	0.648351100381526	0.0994741281845479	0.329187804771232	-0.130239548402136	0.907906939570808
BPTF	0.648062264882874	-0.115317011559409	0.242634551510317	-0.473268574629134	0.907906939570808
PNKP	0.647744596554185	-0.0207699509776294	0.249999818752159	-0.291539720707417	0.907906939570808
MYD88	0.649781389223021	-0.0190127357573397	0.405002237719037	-0.443027709233717	0.90940627191202
RICTOR	0.650258544037039	-0.140822265917881	0.204122623012408	-0.48576715484817	0.90957071784827
NUCB1	0.650991222308003	0.0605652298089837	0.407420113950171	-0.286289654332204	0.910092206311189
KDM4C	0.651935466382885	0.0642090806500827	0.300573461930897	-0.172155300630732	0.91040573963684
SNRPN	0.651897971656621	-0.0131963689932019	0.259381542219314	-0.285774280205718	0.91040573963684
ARHGEF1	0.656150773939034	0.0585174294378422	0.513944549354013	-0.396909690478329	0.91063641217537
EIF5	0.655958515060357	0.0886025040815789	0.484209205536145	-0.307004197372987	0.91063641217537
FAM50A	0.653976394096723	-0.118703780045849	0.236440619871615	-0.473848179963313	0.91063641217537
HDDC2	0.654287104400935	-0.138395219182785	0.218737889611455	-0.495528327977025	0.91063641217537
HNRNPDL	0.656594290443451	-0.139521377695214	0.29710547759732	-0.576148232987748	0.91063641217537
LINC02256	0.654222516318742	0.105310178642432	0.32650439058521	-0.115884033300346	0.91063641217537
MBNL1	0.657092613530571	-0.173141601832471	0.223527834806754	-0.569811038471696	0.91063641217537
RPS25	0.656630867210554	0.0727901100739143	0.399529794682559	-0.253949574534731	0.91063641217537
SAP30BP	0.657141736741815	0.0728322472224645	0.356371123964357	-0.210706629519428	0.91063641217537
SECISBP2L	0.655260373305727	0.0872386001219051	0.292616224585991	-0.118139024342181	0.91063641217537
SRSF5	0.656403082655433	0.150952174612994	0.539508059873507	-0.237603710647519	0.91063641217537
TNFAIP8	0.654203666613959	-0.0119692977708744	0.339305666945859	-0.363244262487608	0.91063641217537
TRAPPC3	0.653988862956591	0.112022143749546	0.333414008281643	-0.109369720782552	0.91063641217537
URM1	0.654267579678755	-0.103813158148664	0.230407864082699	-0.438034180380027	0.91063641217537
MOB3A	0.658013020092456	-0.1190026019485	0.207361101043402	-0.445366304940402	0.911344429251819
CLTC	0.659312015654861	-0.0306131260773251	0.299522646932995	-0.360748899087645	0.911911413420414
RPS27	0.659504142011047	-0.155043633687214	0.172070416016956	-0.482157683391383	0.911911413420414
TMCO1	0.659470206283792	-0.0791439011705331	0.274422073252217	-0.432709875593283	0.911911413420414
SLC3A2	0.66146528063449	-0.14852119157998	0.20617346670548	-0.503215849865439	0.914123330450615
NASP	0.662621439442076	-0.124847680937506	0.240338671185919	-0.490034033060932	0.915220983259973
EIF3A	0.664108747465543	-0.104177445635582	0.293185295253076	-0.50154018652424	0.915275761493383
GSN	0.663035059819984	0.0996760448547822	0.310869624524326	-0.111517534814761	0.915275761493383
LGALS1	0.663853937881752	-0.0307573107083867	0.724838828645066	-0.78635345006184	0.915275761493383
U2AF2	0.663800632099627	-0.123955930235518	0.191749697390981	-0.439661557862018	0.915275761493383
DYNC1I2	0.665156860074872	-0.108607227022912	0.183709862933382	-0.400924316979207	0.916007441532788
INTS11	0.665364045114959	0.10638658067742	0.319624985388897	-0.106851824034058	0.916007441532788
APOBEC3G	0.665965932005917	-0.0694104461248619	0.36879210359126	-0.507612995840984	0.916337237237738
BECN1	0.668897125891039	0.0990436379459006	0.2928247193058	-0.0947374434139987	0.917375722005661
CLIC3	0.668890661618822	0.105730837000836	0.616358824920005	-0.404897150918333	0.917375722005661
FOXN3	0.668707982866292	-0.0226379985256112	0.258052275776163	-0.303328272827385	0.917375722005661
IRF3	0.668042938600859	-0.123978171926958	0.185291170878602	-0.433247514732518	0.917375722005661
PABPC1	0.668676528007581	0.16238499406529	0.579391824336935	-0.254621836206354	0.917375722005661
SUPT4H1	0.667725386892954	-0.134962510939552	0.262831705353879	-0.532756727232982	0.917375722005661
ATP6AP2	0.672427722596957	-0.12424484897901	0.187794151001707	-0.436283848959726	0.917723667514073
CALCOCO2	0.672354919383275	0.126722352052588	0.404437208940854	-0.150992504835677	0.917723667514073
CREM	0.669922765971477	0.0628225589734366	0.399832532380851	-0.274187414433978	0.917723667514073
GNB1	0.671603519050345	-0.124431773206964	0.220315360014584	-0.469178906428511	0.917723667514073
HBP1	0.674231148375306	0.0932295158257244	0.282622157279609	-0.09616312562816	0.917723667514073
IMP3	0.672407304529313	-0.0504818796063765	0.325855049122626	-0.426818808335379	0.917723667514073
